,kcat,data_type,MW,kcat_MW
3OAR60_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAR80_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAS121_num1,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
3OAS141_num1,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
3OAS161_num1,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
3OAS180_num1,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
3OAS181_num1,0.029,Other_species,65429.77599999998,1.595603811940301
3OXCOAT_num1,7.8111109999999995,Other_species,40798.86750000004,689.2348078044072
3PEPTabcpp_num1,6455.7993281475,fill,249199.80280000065,93262.0223619653
3PEPTtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
4ABUTD,27.674145833333334,Other_species,110677.52040000018,900.1550146763121
4HBALDtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
4HBZR,6455.7993281475,fill,50495.60419999999,460255.4608373417
4HBZtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
4HTHRK,3.176454545454545,Other_species,64708.77580000008,176.71847786117982
4HTHRS,1.6821975949999999,Other_species,37339.87770000005,162.18348090625886
4PCP,6455.7993281475,fill,33179.462700000004,700459.7329218052
4PEPTabcpp,6455.7993281475,fill,113149.00800000009,205400.63047950878
5DGLCNR,3.7,Other_species,70447.39020000005,189.07726691059153
5DGLCNt2rpp,6455.7993281475,fill,49761.337900000064,467046.87940737564
5DOAN,6455.7993281475,fill,64327.51380000023,361289.8464191992
AACPS1,0.016,Other_species,17689.517199999995,3.2561657477005657
AACPS2,0.016,Other_species,17689.517199999995,3.2561657477005657
AACPS3,0.016,Other_species,17689.517199999995,3.2561657477005657
AACPS4,6455.7993281475,fill,17689.517199999995,1313822.0403963884
AACPS5,6455.7993281475,fill,17689.517199999995,1313822.0403963884
AACPS6,0.016,Other_species,17689.517199999995,3.2561657477005657
AACPS8,0.016,Other_species,17689.517199999995,3.2561657477005657
AAMYL,6455.7993281475,fill,99908.44560000017,232621.751261947
AAMYL_1,844.7845454545454,Other_species,99908.44560000017,30440.112899087668
AB6PGH,11.020666666666667,Other_species,44794.530300000086,885.6974218568807
ABTA_num1,25.5937,Other_species,53779.114400000115,1713.2546905606873
ABUTD_num1,3.817037,Other_species,51753.00200000014,265.51760610910964
ABUTt2pp,6455.7993281475,fill,51150.2164000001,454365.1858593301
ACACCT,290.0,Other_species,65400.75460000006,15963.118566219098
ACACT1r_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT2r_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT3r_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT4r_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT5r_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT6r_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT7r_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT8r_num1,6455.7993281475,fill,40798.86750000004,569645.1643254799
ACALD,11.03,Other_species,118988.70480000027,333.71234745972214
ACCOAC_num1,9.260777777777777,Other_species,57400.40600000006,580.8112228335103
ACCOAL,137.4857142857143,Other_species,71952.55340000034,6878.818722068717
ACGAMK_num1,37.8369375,Other_species,34872.623000000014,3906.0146120926993
ACGAMPM,11.73779175,Other_species,93240.22300000019,453.1955087666394
ACGAptspp_num1,6455.7993281475,fill,46546.06530000006,499309.17751131527
ACGAtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ACGK,63.46666666666667,Other_species,72117.03780000008,3168.1833720574664
ACGS_num1,0.22,Other_species,84395.72320000011,9.384361789555694
ACHBS_num1,70.8244,Other_species,124694.08880000042,2044.7468075968582
ACKr,813.3846153846154,Other_species,87520.01900000009,33457.312382263226
ACLS_num1,75.64757142857142,Other_species,19079.914299999997,14273.190794303368
ACM6PH,5.7,Other_species,73233.65000000014,280.19906149700256
ACNAMt2,6455.7993281475,fill,46261.08180000007,502385.08649252914
ACNPLYS,6.8354762,Other_species,33925.80910000004,725.3390552150447
ACOAD1f_num1,4.865916666666666,Other_species,44370.282900000035,394.7980237015795
ACOAD20_num1,6.0,Other_species,44370.282900000035,486.81231194043124
ACOAD3f_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD5f_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD6f_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD7f_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD8f_num1,6455.7993281475,fill,44370.282900000035,523793.76605982793
ACOADH2_num1,5.537333333333334,Other_species,44370.282900000035,449.2736736641358
ACOATA_num1,3.8186999999999998,Other_species,65429.77599999998,210.10800953987683
ACODA,1225.5384615384614,Other_species,47811.3955000001,92277.96878546353
ACONT,7.347777777777778,Other_species,196424.9906000013,134.6671822113852
ACOTA_num1,1.55,Other_species,53779.114400000115,103.75775172675561
ACPPAT120,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT140,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT141,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT160,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT161,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT180,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPPAT181,6455.7993281475,fill,17689.517199999995,1313822.0403963884
ACPS,1.1333809523809524,Other_species,26184.210099999993,155.82564503526612
ACS_num1,930.6181818181818,Other_species,61738.87850000024,54264.436542128664
ACS2_num1,13.666666666666666,Other_species,61738.87850000024,796.9046603267957
ACSERtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ACSERtpp,6455.7993281475,fill,35707.784100000055,650863.058772974
ACTD2,6455.7993281475,fill,25557.565699999996,909354.116668905
ACTDa,6455.7993281475,fill,25557.565699999996,909354.116668905
ACtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ACTNabc,6455.7993281475,fill,152414.25340000063,152484.9353842054
ACTNabc1,6455.7993281475,fill,152414.25340000063,152484.9353842054
ADA_num1,39.8197916875,Other_species,85587.73200000013,1674.904179900453
ADCL,1.9,Other_species,132998.77280000027,51.429045967858634
ADCS_num1,0.3104114,Other_species,84514.86520000009,13.222301631263784
ADEt2rpp,6455.7993281475,fill,50019.820300000094,464633.3681716757
ADHEr,6455.7993281475,fill,118988.70480000027,195320.03159791473
ADK1,194.35140526105263,Other_species,23270.008799999996,30067.24513743156
ADK2,217.870125,Other_species,23270.008799999996,33705.72210527054
ADK3,145.316,Other_species,23270.008799999996,22481.194764309676
ADK4,6455.7993281475,fill,23270.008799999996,998748.1217166968
ADKd,6455.7993281475,fill,23270.008799999996,998748.1217166968
ADNCYC,923.283075003,Other_species,41242.239700000086,80592.59376281625
ADNK1,6.697435884615384,Other_species,23270.008799999996,1036.1306431742898
ADNK3,6455.7993281475,fill,23270.008799999996,998748.1217166968
ADNK4,6455.7993281475,fill,23270.008799999996,998748.1217166968
ADPT_num1,14.81027857142857,Other_species,43127.53399999996,1236.2636560008948
ADSK_num1,62.8,Other_species,41559.95559999997,5439.851817358538
ADSL1r,1.5233333333333334,Other_species,54727.91870000018,100.2047973002851
ADSL2r,101.941,Other_species,54727.91870000018,6705.6743380229955
ADSS,2.0803157894736843,Other_species,91869.18000000008,81.51957862370446
AGDC,80.46666666666667,Other_species,40777.536600000094,7103.911225476022
AGM3PA,6455.7993281475,fill,33179.462700000004,700459.7329218052
AGM3PApp_num1,6455.7993281475,fill,21637.817100000004,1074086.0537790107
AGM4PA,6455.7993281475,fill,33179.462700000004,700459.7329218052
AGM4PApp_num1,6455.7993281475,fill,21637.817100000004,1074086.0537790107
AGM4PCP,6455.7993281475,fill,33179.462700000004,700459.7329218052
AGM4PH_num1,6455.7993281475,fill,61904.756600000226,375429.5931006199
AGMDA,9.313466,Other_species,41815.3748000001,801.8217643716999
AGMH_num1,6455.7993281475,fill,61904.756600000226,375429.5931006199
AGMT_num1,19.759325,Other_species,68131.46020000006,1044.0634883090313
AGMtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
AGPAT120_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT140_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT141_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT160_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT161_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT180_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AGPAT181_num1,0.1995,Other_species,43433.97040000003,16.535444339668278
AHCi,2.02,Other_species,111483.17380000008,65.2295745817742
AHMMPS,6455.7993281475,fill,131640.51820000046,176548.05601738294
AHSERL2,96.65,Other_species,79983.11060000023,4350.168396676473
AICART,4.14025,Other_species,111590.0986000003,133.5683020894827
AIRCr_num1,77.0,Other_species,36746.289599999975,7543.618771240517
AKGDb,186.0,Other_species,58964.60000000012,11355.966122046086
AKGt2rpp,6455.7993281475,fill,46948.88010000007,495025.1748673973
ALAabc_num1,6455.7993281475,fill,57587.483200000024,403575.1571329478
ALAabcpp_num1,6455.7993281475,fill,36004.22330000007,645504.2062060246
ALAALAabcpp_num1,6455.7993281475,fill,67379.36660000004,344925.7354896386
ALAALAD,88.91071428571429,Other_species,44697.96610000007,7160.920269000136
ALAALAr_num1,11.677343916666667,Other_species,84886.79860000017,495.2293971892105
ALAD_L,19.685,Other_species,41934.545300000005,1689.9193610667335
ALAR_num1,17.718364,Other_species,248211.6756000002,256.9827154416098
ALATA_L_num1,81.04357142857143,Other_species,284867.4708000001,1024.1845315771204
ALATA_L2,6455.7993281475,fill,284867.4708000001,81584.87705199576
ALAtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ALCD19_num1,0.55,Other_species,219080.44080000024,9.0377762285386
ALCD2x_num1,46.68566899069307,Other_species,219080.44080000024,767.1538716681953
ALDD1_num1,0.26,Other_species,41748.44120000005,22.419998761534572
ALDD19xr_num1,53.0,Other_species,55056.32740000005,3465.5417280884562
ALDD2x_num1,21.686812304347825,Other_species,110677.52040000018,705.4054338540461
ALDD2y,16.2793,Other_species,110677.52040000018,529.5156576348444
ALDD3_num1,6455.7993281475,fill,52051.45430000013,446498.1410006626
ALDD31,6455.7993281475,fill,110677.52040000018,209987.33525413316
ALDD31_1_num1,6455.7993281475,fill,52051.45430000013,446498.1410006626
ALDD3y,6455.7993281475,fill,110677.52040000018,209987.33525413316
ALDD4_num1,6455.7993281475,fill,52051.45430000013,446498.1410006626
ALDD6_num1,24.46116176470588,Other_species,52051.45430000013,1691.791008285833
ALLTAMH,41.75,Other_species,42767.22410000008,3514.373522316117
ALLTN,310.85,Other_species,46019.59560000012,24317.032459972274
ALR2_num1,14.628485454545455,Other_species,30715.262500000044,1714.5400478463619
AM3PA_num1,6455.7993281475,fill,21637.817100000004,1074086.0537790107
AM4PA_num1,6455.7993281475,fill,21637.817100000004,1074086.0537790107
AM4PCP,6455.7993281475,fill,33179.462700000004,700459.7329218052
AMALT1,291.1657,Other_species,75125.09320000041,13952.681791814326
AMALT2,291.1657,Other_species,75125.09320000041,13952.681791814326
AMALT3,291.1657,Other_species,75125.09320000041,13952.681791814326
AMALT4,291.1657,Other_species,75125.09320000041,13952.681791814326
AMANK_num1,133.86666666666667,Other_species,31325.17639999999,15384.430524707283
AMMQT8,6455.7993281475,fill,102747.7444,226193.5550706941
AMMQT8_2_num1,6455.7993281475,fill,27143.231999999996,856231.0332583461
AMPMS,6455.7993281475,fill,131640.51820000046,176548.05601738294
AMPMS2,6455.7993281475,fill,131640.51820000046,176548.05601738294
AMPTASECG_num1,265.9996820576923,Other_species,46062.38810000012,20789.170837794445
AMPTASEPG_num1,6455.7993281475,fill,46062.38810000012,504552.1637062265
AMPtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ANHGMtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ANPRT,0.6764013636363636,Other_species,74465.15880000015,32.70045949449992
ANS,8.995823529411764,Other_species,177072.76460000058,182.89071602309104
APH120,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH140,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH141,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH160,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH161,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH180,6455.7993281475,fill,14338.783099999991,1620840.305571748
APH181,6455.7993281475,fill,14338.783099999991,1620840.305571748
APRAUR,0.3125,Other_species,45650.34720000008,24.643843234559192
ARBt3ipp,6455.7993281475,fill,42869.47030000002,542131.204763941
ARBTpts_num1,6455.7993281475,fill,57215.23720000018,406200.8429693433
ARGAGMt7pp,6455.7993281475,fill,50198.61460000009,462978.465970074
ARGDr,10.0151,Other_species,45705.44990000009,788.841595015126
ARGSL,230.47744444444444,Other_species,50788.74600000011,16336.666394559106
ASAD_num1,202.74833333333333,Other_species,146766.26480000015,4973.172826838878
ASNN_num1,568.532541904762,Other_species,80344.75160000003,25474.186055696788
ASNS1_num1,2.238125,Other_species,70855.10990000029,113.71445208922
ASNt2r,6455.7993281475,fill,102597.21080000007,226525.432807682
ASNt2rpp,6455.7993281475,fill,102597.21080000007,226525.432807682
ASO3tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASO4tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASP1DC_num1,4.593,Other_species,49237.06670000013,335.8201677761595
ASPCT,103.268333,Other_species,429318.06720000075,865.9453845598589
ASPK,20.025882352941178,Other_species,44705.01590000009,1612.6417812232137
ASPO1,6.899118181818182,Other_species,808103.4708000028,30.73470954153631
ASPt2pp_num1,6455.7993281475,fill,71387.97320000024,325557.324848255
ASPTA_num1,224.34545454545454,Other_species,37814.74070000006,21357.904917846892
ASPTA6_num1,33.4,Other_species,41917.0018000001,2868.5257732340892
ASR,0.20714285714285716,Other_species,13998.665999999976,53.27038202885097
ATHRDHr,24.779999999999998,Other_species,28185.446200000006,3165.037706587734
ATPPRT,1.6765882352941177,Other_species,366521.90040000004,16.46754979844807
ATPS4rpp,17.25,Other_species,13302.831999999982,4668.178926111379
BALAt2r,6455.7993281475,fill,51150.2164000001,454365.1858593301
BCOALIG,220.5,Other_species,57346.124700000066,13842.26055644871
BCOALIG2,11.78,Other_species,57346.124700000066,739.5094301812508
BCT1_syn,6455.7993281475,fill,28884.78950000002,804606.091428535
BETALDHx_num1,4.788,Other_species,51654.07340000012,333.69681934900336
BETALDHy_num1,4.788,Other_species,51654.07340000012,333.69681934900336
BGLA1,6455.7993281475,fill,44794.530300000086,518832.9339694172
BMOCOS,6455.7993281475,fill,46610.19800000006,498622.15949674725
BTS3r,2.78043294,Other_species,89889.56560000016,111.35395434595337
BTS5,6455.7993281475,fill,89889.56560000016,258549.22566597606
BUTCT,290.0,Other_species,65400.75460000006,15963.118566219098
BUTSabc_num1,6455.7993281475,fill,31407.62830000001,739975.5676977047
BUTSO3abcpp_num1,6455.7993281475,fill,31766.00139999999,731627.4179012977
BUTSO3tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
BUTtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
BZ12DOX,126.66666666666667,Other_species,42899.0428000001,10629.607800946062
BZALtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
BZDH,60.5775,Other_species,52051.45430000013,4189.681209349024
BZtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
C100SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C120SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C140SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C141SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C160SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C161SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
C181SN_num1,6455.7993281475,fill,151130.46720000013,153780.22718989506
CA2abcpp_num1,31.373261904714287,Other_species,120191.37680000003,939.6992185630027
CA2tex,187.6818181818182,Other_species,26370.112100000006,25621.98229921614
CBIAT,74.93867,Other_species,22293.864400000006,12101.051982715026
CBLAT,0.07651516363636364,Other_species,22293.864400000006,12.355623240038593
CBPAH,6455.7993281475,fill,31714.038600000007,732826.1743785288
CBPS,400.85923076923075,Other_species,159576.6070000009,9043.26303146189
CD2t3pp_num1,6455.7993281475,fill,41847.98180000007,555364.3588453999
CD2t4pp_num1,6455.7993281475,fill,41847.98180000007,555364.3588453999
CD2tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CD2tpp_num1,6455.7993281475,fill,32749.71380000005,709651.3185813235
CDGUNPD,6455.7993281475,fill,76685.14290000037,303068.8436173063
CDPGLC46DH_num1,3.69,Other_species,35890.838400000066,370.1223095418126
CDPPT160,6455.7993281475,fill,52487.84339999998,442785.9114769994
CGLYabcpp_num1,6455.7993281475,fill,60403.71780000012,384759.05834608997
CHLabcpp_num1,6455.7993281475,fill,64100.62350000013,362568.6664550299
CHLtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CHOLD,314.0625,Other_species,60995.65060000017,18536.157724006585
CHOLSabc_num1,6455.7993281475,fill,44911.40950000009,517482.70294948004
CHOLS_ex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CHORM_num1,112076.8614,Other_species,38402.860399999976,10506423.137168195
CHORS,0.43915,Other_species,166639.98600000035,9.487158742320085
CIGAMS,6455.7993281475,fill,44016.1177000001,528008.3477541899
CITtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CITt_kt,6455.7993281475,fill,51223.26400000005,453717.23249285674
CLBtex,6455.7993281475,fill,38916.419600000045,597199.7891946611
CLt3_2pp,6455.7993281475,fill,48534.21060000005,478855.5803013509
CLtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CMCMSAD,40.0,Other_species,52006.952500000116,2768.86056724819
CMPtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CO2tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
Cobalt2abcppI_num1,6455.7993281475,fill,34895.75939999999,666008.6492151539
COBALT2t3pp_num1,6455.7993281475,fill,32749.71380000005,709651.3185813235
COBALT2tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
COBALTt4pp_num1,6455.7993281475,fill,37617.703300000016,617817.5577595932
CPPPGO,0.017,Other_species,50908.88780000014,1.202147653282652
